@timestamp,@version,action,agent.ephemeral_id,agent.id,agent.name,agent.type,agent.version,ecs.version,event.original,file_path,host.architecture,host.containerized,host.hostname,host.ip,host.mac,host.name,host.os.codename,host.os.family,host.os.kernel,host.os.name,host.os.platform,host.os.type,host.os.version,log.file.path,log.offset,message,smbd_audit,status,syslog_day,syslog_month,syslog_time,tags,type,user,user_session
"Oct 25, 2022 @ 11:13:25.538",1,stat,093959df-b9f2-4238-a5bc-2c4dc2c98be3,7e41b536-27bf-4b1d-a5a3-3dd882c11b2b,ad0ea501a1f8,filebeat,8.3.3,8.0.0,Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12|stat|ok|/share,/share,x86_64,TRUE,ad0ea501a1f8,192.168.33.14,02:42:c0:a8:21:0e,ad0ea501a1f8,focal,debian,4.15.0-58-generic,Ubuntu,ubuntu,linux,20.04.5 LTS (Focal Fossa),/var/log/syslog,"5,296",Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12:stat:ok:/share,smbd_audit,ok,25,Oct,03:13:25,beats_input_codec_plain_applied,samba-access,sofia,ad0ea501a1f8
"Oct 25, 2022 @ 11:13:25.538",1,fstat,093959df-b9f2-4238-a5bc-2c4dc2c98be3,7e41b536-27bf-4b1d-a5a3-3dd882c11b2b,ad0ea501a1f8,filebeat,8.3.3,8.0.0,Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12|fstat|ok|/share,/share,x86_64,TRUE,ad0ea501a1f8,192.168.33.14,02:42:c0:a8:21:0e,ad0ea501a1f8,focal,debian,4.15.0-58-generic,Ubuntu,ubuntu,linux,20.04.5 LTS (Focal Fossa),/var/log/syslog,"5,615",Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12:fstat:ok:/share,smbd_audit,ok,25,Oct,03:13:25,beats_input_codec_plain_applied,samba-access,sofia,ad0ea501a1f8
"Oct 25, 2022 @ 11:13:25.538",1,stat,093959df-b9f2-4238-a5bc-2c4dc2c98be3,7e41b536-27bf-4b1d-a5a3-3dd882c11b2b,ad0ea501a1f8,filebeat,8.3.3,8.0.0,Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12|stat|ok|/share,/share,x86_64,TRUE,ad0ea501a1f8,192.168.33.14,02:42:c0:a8:21:0e,ad0ea501a1f8,focal,debian,4.15.0-58-generic,Ubuntu,ubuntu,linux,20.04.5 LTS (Focal Fossa),/var/log/syslog,"5,951",Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12:stat:ok:/share,smbd_audit,ok,25,Oct,03:13:25,beats_input_codec_plain_applied,samba-access,sofia,ad0ea501a1f8
"Oct 25, 2022 @ 11:13:25.538",1,-,093959df-b9f2-4238-a5bc-2c4dc2c98be3,7e41b536-27bf-4b1d-a5a3-3dd882c11b2b,ad0ea501a1f8,filebeat,8.3.3,8.0.0,Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12|file_id_create|ok|66:3670436:0,-,x86_64,TRUE,ad0ea501a1f8,192.168.33.14,02:42:c0:a8:21:0e,ad0ea501a1f8,focal,debian,4.15.0-58-generic,Ubuntu,ubuntu,linux,20.04.5 LTS (Focal Fossa),/var/log/syslog,"6,272",Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12:file_id_create:ok:66:3670436:0,-,-,-,-,-,"beats_input_codec_plain_applied, _grokparsefailure",samba-access,-,-
"Oct 25, 2022 @ 11:13:25.538",1,listxattr,093959df-b9f2-4238-a5bc-2c4dc2c98be3,7e41b536-27bf-4b1d-a5a3-3dd882c11b2b,ad0ea501a1f8,filebeat,8.3.3,8.0.0,Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12|listxattr|ok|/share/..,/share/..,x86_64,TRUE,ad0ea501a1f8,192.168.33.14,02:42:c0:a8:21:0e,ad0ea501a1f8,focal,debian,4.15.0-58-generic,Ubuntu,ubuntu,linux,20.04.5 LTS (Focal Fossa),/var/log/syslog,"6,607",Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12:listxattr:ok:/share/..,smbd_audit,ok,25,Oct,03:13:25,beats_input_codec_plain_applied,samba-access,sofia,ad0ea501a1f8
"Oct 25, 2022 @ 11:13:25.538",1,-,093959df-b9f2-4238-a5bc-2c4dc2c98be3,7e41b536-27bf-4b1d-a5a3-3dd882c11b2b,ad0ea501a1f8,filebeat,8.3.3,8.0.0,Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12|telldir|ok|,-,x86_64,TRUE,ad0ea501a1f8,192.168.33.14,02:42:c0:a8:21:0e,ad0ea501a1f8,focal,debian,4.15.0-58-generic,Ubuntu,ubuntu,linux,20.04.5 LTS (Focal Fossa),/var/log/syslog,"6,958",Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12:telldir:ok:,-,-,-,-,-,"beats_input_codec_plain_applied, _grokparsefailure",samba-access,-,-
"Oct 25, 2022 @ 11:13:25.538",1,-,093959df-b9f2-4238-a5bc-2c4dc2c98be3,7e41b536-27bf-4b1d-a5a3-3dd882c11b2b,ad0ea501a1f8,filebeat,8.3.3,8.0.0,Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12|file_id_create|ok|66:3670437:0,-,x86_64,TRUE,ad0ea501a1f8,192.168.33.14,02:42:c0:a8:21:0e,ad0ea501a1f8,focal,debian,4.15.0-58-generic,Ubuntu,ubuntu,linux,20.04.5 LTS (Focal Fossa),/var/log/syslog,"7,289",Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12:file_id_create:ok:66:3670437:0,-,-,-,-,-,"beats_input_codec_plain_applied, _grokparsefailure",samba-access,-,-
"Oct 25, 2022 @ 11:13:25.538",1,-,093959df-b9f2-4238-a5bc-2c4dc2c98be3,7e41b536-27bf-4b1d-a5a3-3dd882c11b2b,ad0ea501a1f8,filebeat,8.3.3,8.0.0,Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12|fs_file_id|ok|3670428,-,x86_64,TRUE,ad0ea501a1f8,192.168.33.14,02:42:c0:a8:21:0e,ad0ea501a1f8,focal,debian,4.15.0-58-generic,Ubuntu,ubuntu,linux,20.04.5 LTS (Focal Fossa),/var/log/syslog,"7,608",Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12:fs_file_id:ok:3670428,-,-,-,-,-,"beats_input_codec_plain_applied, _grokparsefailure",samba-access,-,-
"Oct 25, 2022 @ 11:13:25.538",1,-,093959df-b9f2-4238-a5bc-2c4dc2c98be3,7e41b536-27bf-4b1d-a5a3-3dd882c11b2b,ad0ea501a1f8,filebeat,8.3.3,8.0.0,Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12|telldir|ok|,-,x86_64,TRUE,ad0ea501a1f8,192.168.33.14,02:42:c0:a8:21:0e,ad0ea501a1f8,focal,debian,4.15.0-58-generic,Ubuntu,ubuntu,linux,20.04.5 LTS (Focal Fossa),/var/log/syslog,"7,945",Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12:telldir:ok:,-,-,-,-,-,"beats_input_codec_plain_applied, _grokparsefailure",samba-access,-,-
"Oct 25, 2022 @ 11:13:25.538",1,-,093959df-b9f2-4238-a5bc-2c4dc2c98be3,7e41b536-27bf-4b1d-a5a3-3dd882c11b2b,ad0ea501a1f8,filebeat,8.3.3,8.0.0,Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12|file_id_create|ok|66:3670419:0,-,x86_64,TRUE,ad0ea501a1f8,192.168.33.14,02:42:c0:a8:21:0e,ad0ea501a1f8,focal,debian,4.15.0-58-generic,Ubuntu,ubuntu,linux,20.04.5 LTS (Focal Fossa),/var/log/syslog,"8,271",Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12:file_id_create:ok:66:3670419:0,-,-,-,-,-,"beats_input_codec_plain_applied, _grokparsefailure",samba-access,-,-
"Oct 25, 2022 @ 11:13:25.538",1,realpath,093959df-b9f2-4238-a5bc-2c4dc2c98be3,7e41b536-27bf-4b1d-a5a3-3dd882c11b2b,ad0ea501a1f8,filebeat,8.3.3,8.0.0,Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12|realpath|ok|/share/shareholders,/share/shareholders,x86_64,TRUE,ad0ea501a1f8,192.168.33.14,02:42:c0:a8:21:0e,ad0ea501a1f8,focal,debian,4.15.0-58-generic,Ubuntu,ubuntu,linux,20.04.5 LTS (Focal Fossa),/var/log/syslog,"8,599",Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12:realpath:ok:/share/shareholders,smbd_audit,ok,25,Oct,03:13:25,beats_input_codec_plain_applied,samba-access,sofia,ad0ea501a1f8
"Oct 25, 2022 @ 11:13:25.538",1,sys_acl_get_file,093959df-b9f2-4238-a5bc-2c4dc2c98be3,7e41b536-27bf-4b1d-a5a3-3dd882c11b2b,ad0ea501a1f8,filebeat,8.3.3,8.0.0,Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12|sys_acl_get_file|ok|/share/shareholders,/share/shareholders,x86_64,TRUE,ad0ea501a1f8,192.168.33.14,02:42:c0:a8:21:0e,ad0ea501a1f8,focal,debian,4.15.0-58-generic,Ubuntu,ubuntu,linux,20.04.5 LTS (Focal Fossa),/var/log/syslog,"8,978",Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12:sys_acl_get_file:ok:/share/shareholders,smbd_audit,ok,25,Oct,03:13:25,beats_input_codec_plain_applied,samba-access,sofia,ad0ea501a1f8
"Oct 25, 2022 @ 11:13:25.538",1,-,093959df-b9f2-4238-a5bc-2c4dc2c98be3,7e41b536-27bf-4b1d-a5a3-3dd882c11b2b,ad0ea501a1f8,filebeat,8.3.3,8.0.0,Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12|file_id_create|ok|66:3670436:0,-,x86_64,TRUE,ad0ea501a1f8,192.168.33.14,02:42:c0:a8:21:0e,ad0ea501a1f8,focal,debian,4.15.0-58-generic,Ubuntu,ubuntu,linux,20.04.5 LTS (Focal Fossa),/var/log/syslog,"9,345",Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12:file_id_create:ok:66:3670436:0,-,-,-,-,-,"beats_input_codec_plain_applied, _grokparsefailure",samba-access,-,-
"Oct 25, 2022 @ 11:13:25.538",1,-,093959df-b9f2-4238-a5bc-2c4dc2c98be3,7e41b536-27bf-4b1d-a5a3-3dd882c11b2b,ad0ea501a1f8,filebeat,8.3.3,8.0.0,Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12|file_id_create|ok|66:3670437:0,-,x86_64,TRUE,ad0ea501a1f8,192.168.33.14,02:42:c0:a8:21:0e,ad0ea501a1f8,focal,debian,4.15.0-58-generic,Ubuntu,ubuntu,linux,20.04.5 LTS (Focal Fossa),/var/log/syslog,"9,685",Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12:file_id_create:ok:66:3670437:0,-,-,-,-,-,"beats_input_codec_plain_applied, _grokparsefailure",samba-access,-,-
"Oct 25, 2022 @ 11:13:25.538",1,connectpath,093959df-b9f2-4238-a5bc-2c4dc2c98be3,7e41b536-27bf-4b1d-a5a3-3dd882c11b2b,ad0ea501a1f8,filebeat,8.3.3,8.0.0,Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12|connectpath|ok|/share/shareholders,/share/shareholders,x86_64,TRUE,ad0ea501a1f8,192.168.33.14,02:42:c0:a8:21:0e,ad0ea501a1f8,focal,debian,4.15.0-58-generic,Ubuntu,ubuntu,linux,20.04.5 LTS (Focal Fossa),/var/log/syslog,"10,052",Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12:connectpath:ok:/share/shareholders,smbd_audit,ok,25,Oct,03:13:25,beats_input_codec_plain_applied,samba-access,sofia,ad0ea501a1f8
"Oct 25, 2022 @ 11:13:25.538",1,-,093959df-b9f2-4238-a5bc-2c4dc2c98be3,7e41b536-27bf-4b1d-a5a3-3dd882c11b2b,ad0ea501a1f8,filebeat,8.3.3,8.0.0,Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12|file_id_create|ok|66:3670436:0,-,x86_64,TRUE,ad0ea501a1f8,192.168.33.14,02:42:c0:a8:21:0e,ad0ea501a1f8,focal,debian,4.15.0-58-generic,Ubuntu,ubuntu,linux,20.04.5 LTS (Focal Fossa),/var/log/syslog,"5,204",Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12:file_id_create:ok:66:3670436:0,-,-,-,-,-,"beats_input_codec_plain_applied, _grokparsefailure",samba-access,-,-
"Oct 25, 2022 @ 11:13:25.538",1,openat:ok,093959df-b9f2-4238-a5bc-2c4dc2c98be3,7e41b536-27bf-4b1d-a5a3-3dd882c11b2b,ad0ea501a1f8,filebeat,8.3.3,8.0.0,Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12|openat|ok|r|/share,/share,x86_64,TRUE,ad0ea501a1f8,192.168.33.14,02:42:c0:a8:21:0e,ad0ea501a1f8,focal,debian,4.15.0-58-generic,Ubuntu,ubuntu,linux,20.04.5 LTS (Focal Fossa),/var/log/syslog,"5,535",Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12:openat:ok:r:/share,smbd_audit,r,25,Oct,03:13:25,beats_input_codec_plain_applied,samba-access,sofia,ad0ea501a1f8
"Oct 25, 2022 @ 11:13:25.538",1,fdopendir,093959df-b9f2-4238-a5bc-2c4dc2c98be3,7e41b536-27bf-4b1d-a5a3-3dd882c11b2b,ad0ea501a1f8,filebeat,8.3.3,8.0.0,Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12|fdopendir|ok|/share,/share,x86_64,TRUE,ad0ea501a1f8,192.168.33.14,02:42:c0:a8:21:0e,ad0ea501a1f8,focal,debian,4.15.0-58-generic,Ubuntu,ubuntu,linux,20.04.5 LTS (Focal Fossa),/var/log/syslog,"5,870",Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12:fdopendir:ok:/share,smbd_audit,ok,25,Oct,03:13:25,beats_input_codec_plain_applied,samba-access,sofia,ad0ea501a1f8
"Oct 25, 2022 @ 11:13:25.538",1,sys_acl_get_file,093959df-b9f2-4238-a5bc-2c4dc2c98be3,7e41b536-27bf-4b1d-a5a3-3dd882c11b2b,ad0ea501a1f8,filebeat,8.3.3,8.0.0,Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12|sys_acl_get_file|ok|/share,/share,x86_64,TRUE,ad0ea501a1f8,192.168.33.14,02:42:c0:a8:21:0e,ad0ea501a1f8,focal,debian,4.15.0-58-generic,Ubuntu,ubuntu,linux,20.04.5 LTS (Focal Fossa),/var/log/syslog,"4,863",Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12:sys_acl_get_file:ok:/share,smbd_audit,ok,25,Oct,03:13:25,beats_input_codec_plain_applied,samba-access,sofia,ad0ea501a1f8
"Oct 25, 2022 @ 11:13:25.538",1,connectpath,093959df-b9f2-4238-a5bc-2c4dc2c98be3,7e41b536-27bf-4b1d-a5a3-3dd882c11b2b,ad0ea501a1f8,filebeat,8.3.3,8.0.0,Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12|connectpath|ok|/share,/share,x86_64,TRUE,ad0ea501a1f8,192.168.33.14,02:42:c0:a8:21:0e,ad0ea501a1f8,focal,debian,4.15.0-58-generic,Ubuntu,ubuntu,linux,20.04.5 LTS (Focal Fossa),/var/log/syslog,"5,452",Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12:connectpath:ok:/share,smbd_audit,ok,25,Oct,03:13:25,beats_input_codec_plain_applied,samba-access,sofia,ad0ea501a1f8
"Oct 25, 2022 @ 11:13:25.538",1,-,093959df-b9f2-4238-a5bc-2c4dc2c98be3,7e41b536-27bf-4b1d-a5a3-3dd882c11b2b,ad0ea501a1f8,filebeat,8.3.3,8.0.0,Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12|get_alloc_size|ok|0,-,x86_64,TRUE,ad0ea501a1f8,192.168.33.14,02:42:c0:a8:21:0e,ad0ea501a1f8,focal,debian,4.15.0-58-generic,Ubuntu,ubuntu,linux,20.04.5 LTS (Focal Fossa),/var/log/syslog,"5,789",Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12:get_alloc_size:ok:0,-,-,-,-,-,"beats_input_codec_plain_applied, _grokparsefailure",samba-access,-,-
"Oct 25, 2022 @ 11:13:25.538",1,-,093959df-b9f2-4238-a5bc-2c4dc2c98be3,7e41b536-27bf-4b1d-a5a3-3dd882c11b2b,ad0ea501a1f8,filebeat,8.3.3,8.0.0,Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12|fs_file_id|ok|3670436,-,x86_64,TRUE,ad0ea501a1f8,192.168.33.14,02:42:c0:a8:21:0e,ad0ea501a1f8,focal,debian,4.15.0-58-generic,Ubuntu,ubuntu,linux,20.04.5 LTS (Focal Fossa),/var/log/syslog,"6,108",Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12:fs_file_id:ok:3670436,-,-,-,-,-,"beats_input_codec_plain_applied, _grokparsefailure",samba-access,-,-
"Oct 25, 2022 @ 11:13:25.538",1,-,093959df-b9f2-4238-a5bc-2c4dc2c98be3,7e41b536-27bf-4b1d-a5a3-3dd882c11b2b,ad0ea501a1f8,filebeat,8.3.3,8.0.0,Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12|get_alloc_size|ok|0,-,x86_64,TRUE,ad0ea501a1f8,192.168.33.14,02:42:c0:a8:21:0e,ad0ea501a1f8,focal,debian,4.15.0-58-generic,Ubuntu,ubuntu,linux,20.04.5 LTS (Focal Fossa),/var/log/syslog,"6,443",Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12:get_alloc_size:ok:0,-,-,-,-,-,"beats_input_codec_plain_applied, _grokparsefailure",samba-access,-,-
"Oct 25, 2022 @ 11:13:25.538",1,-,093959df-b9f2-4238-a5bc-2c4dc2c98be3,7e41b536-27bf-4b1d-a5a3-3dd882c11b2b,ad0ea501a1f8,filebeat,8.3.3,8.0.0,Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12|readdir|ok|,-,x86_64,TRUE,ad0ea501a1f8,192.168.33.14,02:42:c0:a8:21:0e,ad0ea501a1f8,focal,debian,4.15.0-58-generic,Ubuntu,ubuntu,linux,20.04.5 LTS (Focal Fossa),/var/log/syslog,"6,783",Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12:readdir:ok:,-,-,-,-,-,"beats_input_codec_plain_applied, _grokparsefailure",samba-access,-,-
"Oct 25, 2022 @ 11:13:25.538",1,-,093959df-b9f2-4238-a5bc-2c4dc2c98be3,7e41b536-27bf-4b1d-a5a3-3dd882c11b2b,ad0ea501a1f8,filebeat,8.3.3,8.0.0,Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12|fs_file_id|ok|3670437,-,x86_64,TRUE,ad0ea501a1f8,192.168.33.14,02:42:c0:a8:21:0e,ad0ea501a1f8,focal,debian,4.15.0-58-generic,Ubuntu,ubuntu,linux,20.04.5 LTS (Focal Fossa),/var/log/syslog,"7,112",Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12:fs_file_id:ok:3670437,-,-,-,-,-,"beats_input_codec_plain_applied, _grokparsefailure",samba-access,-,-
"Oct 25, 2022 @ 11:13:25.538",1,-,093959df-b9f2-4238-a5bc-2c4dc2c98be3,7e41b536-27bf-4b1d-a5a3-3dd882c11b2b,ad0ea501a1f8,filebeat,8.3.3,8.0.0,Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12|telldir|ok|,-,x86_64,TRUE,ad0ea501a1f8,192.168.33.14,02:42:c0:a8:21:0e,ad0ea501a1f8,focal,debian,4.15.0-58-generic,Ubuntu,ubuntu,linux,20.04.5 LTS (Focal Fossa),/var/log/syslog,"7,454",Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12:telldir:ok:,-,-,-,-,-,"beats_input_codec_plain_applied, _grokparsefailure",samba-access,-,-
"Oct 25, 2022 @ 11:13:25.538",1,-,093959df-b9f2-4238-a5bc-2c4dc2c98be3,7e41b536-27bf-4b1d-a5a3-3dd882c11b2b,ad0ea501a1f8,filebeat,8.3.3,8.0.0,Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12|file_id_create|ok|66:3670428:0,-,x86_64,TRUE,ad0ea501a1f8,192.168.33.14,02:42:c0:a8:21:0e,ad0ea501a1f8,focal,debian,4.15.0-58-generic,Ubuntu,ubuntu,linux,20.04.5 LTS (Focal Fossa),/var/log/syslog,"7,780",Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12:file_id_create:ok:66:3670428:0,-,-,-,-,-,"beats_input_codec_plain_applied, _grokparsefailure",samba-access,-,-
"Oct 25, 2022 @ 11:13:25.538",1,listxattr,093959df-b9f2-4238-a5bc-2c4dc2c98be3,7e41b536-27bf-4b1d-a5a3-3dd882c11b2b,ad0ea501a1f8,filebeat,8.3.3,8.0.0,Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12|listxattr|ok|/share,/share,x86_64,TRUE,ad0ea501a1f8,192.168.33.14,02:42:c0:a8:21:0e,ad0ea501a1f8,focal,debian,4.15.0-58-generic,Ubuntu,ubuntu,linux,20.04.5 LTS (Focal Fossa),/var/log/syslog,"6,191",Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12:listxattr:ok:/share,smbd_audit,ok,25,Oct,03:13:25,beats_input_codec_plain_applied,samba-access,sofia,ad0ea501a1f8
"Oct 25, 2022 @ 11:13:25.538",1,-,093959df-b9f2-4238-a5bc-2c4dc2c98be3,7e41b536-27bf-4b1d-a5a3-3dd882c11b2b,ad0ea501a1f8,filebeat,8.3.3,8.0.0,Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12|fs_file_id|ok|3670497,-,x86_64,TRUE,ad0ea501a1f8,192.168.33.14,02:42:c0:a8:21:0e,ad0ea501a1f8,focal,debian,4.15.0-58-generic,Ubuntu,ubuntu,linux,20.04.5 LTS (Focal Fossa),/var/log/syslog,"6,524",Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12:fs_file_id:ok:3670497,-,-,-,-,-,"beats_input_codec_plain_applied, _grokparsefailure",samba-access,-,-
"Oct 25, 2022 @ 11:13:25.538",1,-,093959df-b9f2-4238-a5bc-2c4dc2c98be3,7e41b536-27bf-4b1d-a5a3-3dd882c11b2b,ad0ea501a1f8,filebeat,8.3.3,8.0.0,Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: message repeated 2 times: [ sofia 192.168.33.12|readdir|ok|],-,x86_64,TRUE,ad0ea501a1f8,192.168.33.14,02:42:c0:a8:21:0e,ad0ea501a1f8,focal,debian,4.15.0-58-generic,Ubuntu,ubuntu,linux,20.04.5 LTS (Focal Fossa),/var/log/syslog,"6,856",Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: message repeated 2 times: [ sofia 192.168.33.12:readdir:ok:],-,-,-,-,-,"beats_input_codec_plain_applied, _grokparsefailure",samba-access,-,-
"Oct 25, 2022 @ 11:13:25.538",1,listxattr,093959df-b9f2-4238-a5bc-2c4dc2c98be3,7e41b536-27bf-4b1d-a5a3-3dd882c11b2b,ad0ea501a1f8,filebeat,8.3.3,8.0.0,Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12|listxattr|ok|/share/shareholders,/share/shareholders,x86_64,TRUE,ad0ea501a1f8,192.168.33.14,02:42:c0:a8:21:0e,ad0ea501a1f8,focal,debian,4.15.0-58-generic,Ubuntu,ubuntu,linux,20.04.5 LTS (Focal Fossa),/var/log/syslog,"7,195",Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12:listxattr:ok:/share/shareholders,smbd_audit,ok,25,Oct,03:13:25,beats_input_codec_plain_applied,samba-access,sofia,ad0ea501a1f8
"Oct 25, 2022 @ 11:13:25.538",1,-,093959df-b9f2-4238-a5bc-2c4dc2c98be3,7e41b536-27bf-4b1d-a5a3-3dd882c11b2b,ad0ea501a1f8,filebeat,8.3.3,8.0.0,Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12|get_alloc_size|ok|0,-,x86_64,TRUE,ad0ea501a1f8,192.168.33.14,02:42:c0:a8:21:0e,ad0ea501a1f8,focal,debian,4.15.0-58-generic,Ubuntu,ubuntu,linux,20.04.5 LTS (Focal Fossa),/var/log/syslog,"7,527",Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12:get_alloc_size:ok:0,-,-,-,-,-,"beats_input_codec_plain_applied, _grokparsefailure",samba-access,-,-
"Oct 25, 2022 @ 11:13:25.538",1,-,093959df-b9f2-4238-a5bc-2c4dc2c98be3,7e41b536-27bf-4b1d-a5a3-3dd882c11b2b,ad0ea501a1f8,filebeat,8.3.3,8.0.0,Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12|readdir|ok|,-,x86_64,TRUE,ad0ea501a1f8,192.168.33.14,02:42:c0:a8:21:0e,ad0ea501a1f8,focal,debian,4.15.0-58-generic,Ubuntu,ubuntu,linux,20.04.5 LTS (Focal Fossa),/var/log/syslog,"7,872",Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12:readdir:ok:,-,-,-,-,-,"beats_input_codec_plain_applied, _grokparsefailure",samba-access,-,-
"Oct 25, 2022 @ 11:13:25.538",1,stat,093959df-b9f2-4238-a5bc-2c4dc2c98be3,7e41b536-27bf-4b1d-a5a3-3dd882c11b2b,ad0ea501a1f8,filebeat,8.3.3,8.0.0,Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12|stat|ok|/share,/share,x86_64,TRUE,ad0ea501a1f8,192.168.33.14,02:42:c0:a8:21:0e,ad0ea501a1f8,focal,debian,4.15.0-58-generic,Ubuntu,ubuntu,linux,20.04.5 LTS (Focal Fossa),/var/log/syslog,"9,609",Oct 25 03:13:25 ad0ea501a1f8 smbd_audit: sofia 192.168.33.12:stat:ok:/share,smbd_audit,ok,25,Oct,03:13:25,beats_input_codec_plain_applied,samba-access,sofia,ad0ea501a1f8
