"@timestamp",message,"log.file.path","agent.hostname"
"Oct 26, 2022 @ 02:22:50.577","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /philosophy HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:50.577","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /goals.php HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:50.577","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /philosophy.php HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:50.577","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /hockey HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:50.577","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /World HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:50.577","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /World.php HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:50.577","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /filter.php HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:50.577","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /webdesign HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:50.577","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /process HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:50.577","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /process.php HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:50.577","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /webdesign.php HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:49.821","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /opera HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:49.821","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /intm.php HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:49.821","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /goals HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:49.820","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /print_icon HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:49.820","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /267 HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
